value;cod
I DRS;110008
I DRS;110011
I DRS;110012
I DRS;110015
I DRS;110025
I DRS;110032
I DRS;110034
I DRS;110100
I DRS;110130
I DRS;110143
I DRS;110149
I DRS;110150
I DRS;110155
I DRS;110160
I DRS;110170
I DRS;110180
II DRS;110001
II DRS;110004
II DRS;110009
II DRS;110014
II DRS;110018
II DRS;110028
II DRS;110029
II DRS;110037
II DRS;110050
II DRS;110090
II DRS;110120
II DRS;110145
II DRS;110147
II DRS;110148
III DRS;110003
III DRS;110005
III DRS;110006
III DRS;110007
III DRS;110030
III DRS;110092
III DRS;110146
Dept.Epidemiologia;110002
Dept.Epidemiologia;110010
Dept.Epidemiologia;110013
Dept.Epidemiologia;110020
Dept.Epidemiologia;110026
Dept.Epidemiologia;110033
Dept.Epidemiologia;110040
Dept.Epidemiologia;110045
Dept.Epidemiologia;110060
Dept.Epidemiologia;110070
Dept.Epidemiologia;110080
Dept.Epidemiologia;110094
Dept.Epidemiologia;110110
Dept.Epidemiologia;110140
Dept.Epidemiologia;110175
Município ignorado - RO;110000
Município ignorado - RO;119999
Acre;120001
Acre;120013
Acre;120017
Acre;120034
Acre;120038
Acre;120040
Acre;120043
Acre;120045
Acre;120050
Acre;120080
Brasiléia;120005
Brasiléia;120010
Brasiléia;120025
Brasiléia;120070
Cruzeiro do Sul;120020
Cruzeiro do Sul;120030
Cruzeiro do Sul;120032
Cruzeiro do Sul;120033
Cruzeiro do Sul;120035
Cruzeiro do Sul;120039
Cruzeiro do Sul;120042
Cruzeiro do Sul;120060
Município ignorado - AC;120000
Município ignorado - AC;129999
Alto Solimões;130006
Alto Solimões;130020
Alto Solimões;130060
Alto Solimões;130370
Alto Solimões;130390
Alto Solimões;130406
Alto Solimões;130423
Triângulo;130002
Triângulo;130029
Triângulo;130100
Triângulo;130140
Triângulo;130150
Triângulo;130160
Triângulo;130195
Triângulo;130210
Triângulo;130220
Triângulo;130230
Triângulo;130280
Triângulo;130420
Triângulo;130426
Rio Negro e Solimões;130008
Rio Negro e Solimões;130010
Rio Negro e Solimões;130063
Rio Negro e Solimões;130083
Rio Negro e Solimões;130250
Rio Negro e Solimões;130320
Entorno de Manaus;130030
Entorno de Manaus;130110
Entorno de Manaus;130115
Entorno de Manaus;130185
Entorno de Manaus;130255
Entorno de Manaus;130260
Entorno de Manaus;132603
Entorno de Manaus;130310
Entorno de Manaus;130353
Entorno de Manaus;130356
Médio Amazonas;130190
Médio Amazonas;130200
Médio Amazonas;130395
Médio Amazonas;130400
Médio Amazonas;130430
Médio Amazonas;130440
Baixo Amazonas;130050
Baixo Amazonas;130068
Baixo Amazonas;130290
Baixo Amazonas;130300
Baixo Amazonas;130340
Baixo Amazonas;133403
Amazonas;130014
Amazonas;130040
Amazonas;130070
Amazonas;130080
Amazonas;130090
Amazonas;130120
Amazonas;130130
Amazonas;130165
Amazonas;130170
Amazonas;130180
Amazonas;130240
Amazonas;130270
Amazonas;130330
Amazonas;130350
Amazonas;130360
Amazonas;130380
Amazonas;130410
Município ignorado - AM;130000
Município ignorado - AM;139999
SES - RR;140002
SES - RR;140005
SES - RR;140010
SES - RR;1401
SES - RR;140015
SES - RR;140017
SES - RR;140020
SES - RR;140023
SES - RR;140028
SES - RR;140030
SES - RR;140040
SES - RR;140045
SES - RR;140047
SES - RR;140050
SES - RR;140060
SES - RR;140070
Município ignorado - RR;140000
Município ignorado - RR;149999
Belém;150080
Belém;150140
Belém;150150
Belém;150442
Belém;150635
Santa Izabel do Pará;150020
Santa Izabel do Pará;150190
Santa Izabel do Pará;150260
Santa Izabel do Pará;150275
Santa Izabel do Pará;150650
Santa Izabel do Pará;150700
Santa Izabel do Pará;150710
Santa Izabel do Pará;150800
Santa Izabel do Pará;150820
Castanhal;150240
Castanhal;150290
Castanhal;150320
Castanhal;150340
Castanhal;150410
Castanhal;150430
Castanhal;150440
Castanhal;150720
Castanhal;150740
Castanhal;150746
Castanhal;150796
Capanema;150090
Capanema;150160
Capanema;150170
Capanema;150195
Capanema;150220
Capanema;150500
Capanema;150540
Capanema;150560
Capanema;150610
Capanema;150611
Capanema;150620
Capanema;150655
Capanema;150690
Capanema;150747
Capanema;150803
Capanema;150830
São Miguel do Guamá;150095
São Miguel do Guamá;150230
São Miguel do Guamá;150293
São Miguel do Guamá;150307
São Miguel do Guamá;150345
São Miguel do Guamá;150350
São Miguel do Guamá;150405
São Miguel do Guamá;150495
São Miguel do Guamá;150550
São Miguel do Guamá;150660
São Miguel do Guamá;150760
São Miguel do Guamá;150812
Barcarena;150010
Barcarena;150130
Barcarena;150330
Barcarena;150470
Barcarena;150795
Marajó;150030
Marajó;150200
Marajó;150250
Marajó;150490
Marajó;150570
Marajó;150630
Marajó;150640
Marajó;150770
Marajó;150790
Breves;150070
Breves;150110
Breves;150180
Breves;150280
Breves;150310
Breves;150450
Breves;150580
Santarém;150040
Santarém;150050
Santarém;150100
Santarém;150145
Santarém;150285
Santarém;150300
Santarém;150360
Santarém;150375
Santarém;150390
Santarém;150475
Santarém;150480
Santarém;150503
Santarém;150510
Santarém;150530
Santarém;150565
Santarém;150600
Santarém;150619
Santarém;150680
Santarém;150797
Santarém;150805
Altamira;150060
Altamira;150085
Altamira;150172
Altamira;150445
Altamira;150548
Altamira;150590
Altamira;150780
Altamira;150815
Altamira;150835
Marabá;150013
Marabá;150157
Marabá;150175
Marabá;150178
Marabá;150215
Marabá;150277
Marabá;150295
Marabá;150309
Marabá;150370
Marabá;150380
Marabá;150420
Marabá;150497
Marabá;150506
Marabá;150549
Marabá;150553
Marabá;150563
Marabá;150618
Marabá;150715
Marabá;150745
Marabá;150750
Marabá;150810
Conceição do Araguaia;150034
Conceição do Araguaia;150125
Conceição do Araguaia;150270
Conceição do Araguaia;150276
Conceição do Araguaia;150304
Conceição do Araguaia;150543
Conceição do Araguaia;150555
Conceição do Araguaia;150613
Conceição do Araguaia;150616
Conceição do Araguaia;150658
Conceição do Araguaia;150670
Conceição do Araguaia;150730
Conceição do Araguaia;150775
Conceição do Araguaia;150808
Conceição do Araguaia;150840
Cametá;150120
Cametá;150210
Cametá;150400
Cametá;150460
Cametá;150520
Município ignorado - PA;150000
Município ignorado - PA;159999
I RS;160005
I RS;160015
I RS;160021
I RS;160023
I RS;160025
I RS;160027
I RS;160030
I RS;160040
I RS;160050
I RS;160053
I RS;160060
I RS;160080
II RS;160010
II RS;160020
II RS;160055
II RS;160070
Município ignorado - AP;160000
Município ignorado - AP;169999
Capim Dourado;170110
Capim Dourado;171195
Capim Dourado;171200
Capim Dourado;171240
Capim Dourado;171510
Capim Dourado;171900
Capim Dourado;172015
Capim Dourado;172100
Cultura do Cerrado;170330
Cultura do Cerrado;170410
Cultura do Cerrado;171650
Cultura do Cerrado;171850
Cultura do Cerrado;171888
Cultura do Cerrado;172125
Miracema;171320
Miracema;171330
Miracema;171870
Miracema;171875
Miracema;172110
Sul Angical;171150
Sul Angical;171575
Sul Angical;171660
Sul Angical;172025
Sul Angical;172049
Porto Nacional;170370
Porto Nacional;170510
Porto Nacional;170755
Porto Nacional;170980
Porto Nacional;171270
Porto Nacional;171360
Porto Nacional;171420
Porto Nacional;171700
Porto Nacional;171790
Porto Nacional;171820
Porto Nacional;171890
Porto Nacional;172065
Cantão;170025
Cantão;170190
Cantão;170310
Cantão;170390
Cantão;170460
Cantão;170610
Cantão;170710
Cantão;170720
Cantão;171190
Cantão;171250
Cantão;171370
Cantão;171500
Cantão;171550
Cantão;171610
Cantão;171750
Cantão;171845
Lobo Guará;170825
Lobo Guará;170830
Lobo Guará;170930
Lobo Guará;171050
Lobo Guará;171110
Lobo Guará;171665
Lobo Guará;171670
Lobo Guará;171840
Araguaia-Tocantins;170230
Araguaia-Tocantins;170305
Araguaia-Tocantins;170320
Araguaia-Tocantins;170360
Araguaia-Tocantins;170550
Araguaia-Tocantins;170600
Araguaia-Tocantins;171090
Araguaia-Tocantins;171180
Araguaia-Tocantins;171570
Araguaia-Tocantins;172130
Centro-Sul;170035
Centro-Sul;170070
Centro-Sul;170200
Centro-Sul;170386
Centro-Sul;170625
Centro-Sul;170730
Centro-Sul;170765
Centro-Sul;170820
Centro-Sul;170950
Centro-Sul;171884
Centro-Sul;171889
Centro-Sul;172085
Centro-Sul;172097
Médio Norte;170130
Médio Norte;170210
Médio Norte;170300
Médio Norte;170307
Médio Norte;170384
Médio Norte;170388
Médio Norte;170770
Médio Norte;170900
Médio Norte;171395
Médio Norte;171488
Médio Norte;171630
Médio Norte;171886
Médio Norte;172208
Médio Araguaia;170100
Médio Araguaia;170105
Médio Araguaia;170215
Médio Araguaia;170382
Médio Araguaia;171720
Médio Araguaia;171855
Médio Araguaia;172210
Portal do Bico;170030
Portal do Bico;170650
Portal do Bico;171245
Portal do Bico;171380
Portal do Bico;171430
Portal do Bico;172000
Portal do Bico;172120
Bico do Papagaio;170220
Bico do Papagaio;170255
Bico do Papagaio;170290
Bico do Papagaio;170380
Bico do Papagaio;170389
Bico do Papagaio;170740
Bico do Papagaio;171070
Bico do Papagaio;171280
Bico do Papagaio;171830
Bico do Papagaio;171880
Bico do Papagaio;172010
Bico do Papagaio;172020
Bico do Papagaio;172030
Bico do Papagaio;172080
Sudeste;170040
Sudeste;170700
Sudeste;171525
Sudeste;171780
Sudeste;171800
Sudeste;171865
Sudeste;172090
Sudeste;172093
Extremo Sudeste;170240
Extremo Sudeste;170270
Extremo Sudeste;170555
Extremo Sudeste;170560
Extremo Sudeste;171215
Extremo Sudeste;171515
Extremo Sudeste;171620
Município ignorado - TO;170000
Município ignorado - TO;179999
Município ignorado - TO;170172
Município ignorado - TO;171350
Município ignorado - TO;172206
São Luís;210020
São Luís;210750
São Luís;210945
São Luís;211120
São Luís;211130
Açailândia;210005
Açailândia;210203
Açailândia;210232
Açailândia;210325
Açailândia;210542
Açailândia;211085
Açailândia;211153
Açailândia;211285
Bacabal;210040
Bacabal;210120
Bacabal;210207
Bacabal;210215
Bacabal;210355
Bacabal;210590
Bacabal;210635
Bacabal;210740
Bacabal;210810
Bacabal;211140
Bacabal;211300
Caxias;210010
Caxias;210030
Caxias;210220
Caxias;210300
Caxias;210340
Caxias;210390
Caxias;211107
Barra do Corda;210095
Barra do Corda;210160
Barra do Corda;210408
Barra do Corda;210480
Barra do Corda;210535
Barra do Corda;210547
Balsas;210050
Balsas;210140
Balsas;210280
Balsas;210407
Balsas;210409
Balsas;210410
Balsas;210610
Balsas;210725
Balsas;210950
Balsas;210970
Balsas;211080
Balsas;211157
Balsas;211160
Balsas;211200
Chapadinha;210015
Chapadinha;210080
Chapadinha;210090
Chapadinha;210210
Chapadinha;210320
Chapadinha;210630
Chapadinha;210640
Chapadinha;210667
Chapadinha;210805
Chapadinha;211010
Chapadinha;211023
Chapadinha;211060
Chapadinha;211250
Codó;210043
Codó;210330
Codó;213307
Codó;210360
Codó;210845
Codó;211150
Codó;211210
Imperatriz;210060
Imperatriz;210235
Imperatriz;210255
Imperatriz;210375
Imperatriz;210405
Imperatriz;210455
Imperatriz;210530
Imperatriz;210550
Imperatriz;210598
Imperatriz;210700
Imperatriz;210900
Imperatriz;210955
Imperatriz;211105
Imperatriz;211176
Imperatriz;211180
Itapecuru Mirim;210070
Itapecuru Mirim;210100
Itapecuru Mirim;210173
Itapecuru Mirim;210270
Itapecuru Mirim;210540
Itapecuru Mirim;210663
Itapecuru Mirim;210675
Itapecuru Mirim;210720
Itapecuru Mirim;210880
Itapecuru Mirim;210930
Itapecuru Mirim;211040
Itapecuru Mirim;211260
Itapecuru Mirim;211270
Itapecuru Mirim;211290
Pedreiras;210193
Pedreiras;210400
Pedreiras;210520
Pedreiras;210570
Pedreiras;210580
Pedreiras;210594
Pedreiras;210596
Pedreiras;210600
Pedreiras;210820
Pedreiras;210890
Pedreiras;211163
Pedreiras;211167
Pedreiras;211223
Pinheiro;210083
Pinheiro;210130
Pinheiro;210190
Pinheiro;210310
Pinheiro;210312
Pinheiro;210370
Pinheiro;210490
Pinheiro;210680
Pinheiro;210825
Pinheiro;210840
Pinheiro;210860
Pinheiro;210905
Pinheiro;210927
Pinheiro;210980
Pinheiro;211178
Pinheiro;211240
Pinheiro;211245
Presidente Dutra;210275
Presidente Dutra;210380
Presidente Dutra;210420
Presidente Dutra;210440
Presidente Dutra;210450
Presidente Dutra;210460
Presidente Dutra;210462
Presidente Dutra;210470
Presidente Dutra;210560
Presidente Dutra;210910
Presidente Dutra;210975
Presidente Dutra;211030
Presidente Dutra;211070
Presidente Dutra;211125
Presidente Dutra;211174
Presidente Dutra;211230
Rosário;210110
Rosário;210125
Rosário;210170
Rosário;211707
Rosário;210237
Rosário;210500
Rosário;210510
Rosário;210710
Rosário;210920
Rosário;210940
Rosário;210960
Rosário;211020
Rosário;211027
Santa Inês;210047
Santa Inês;210177
Santa Inês;210200
Santa Inês;210465
Santa Inês;210515
Santa Inês;210690
Santa Inês;210850
Santa Inês;210870
Santa Inês;210990
Santa Inês;211000
Santa Inês;211102
Santa Inês;211172
Santa Inês;211227
Viana;210135
Viana;210240
Viana;210250
Viana;210650
Viana;210745
Viana;210760
Viana;210830
Viana;211050
Viana;211100
Viana;211170
Viana;211280
Timon;210660
Timon;210780
Timon;211090
Timon;211220
São João dos Patos;210150
São João dos Patos;210180
São João dos Patos;210230
São João dos Patos;210350
São João dos Patos;210545
São João dos Patos;210592
São João dos Patos;210670
São João dos Patos;210730
São João dos Patos;210770
São João dos Patos;210790
São João dos Patos;210800
São João dos Patos;211065
São João dos Patos;211110
São João dos Patos;211190
São João dos Patos;211195
Zé Doca;210055
Zé Doca;210087
Zé Doca;210197
Zé Doca;210260
Zé Doca;210290
Zé Doca;210315
Zé Doca;210317
Zé Doca;210430
Zé Doca;210467
Zé Doca;210565
Zé Doca;210620
Zé Doca;210632
Zé Doca;210637
Zé Doca;210735
Zé Doca;210923
Zé Doca;211003
Zé Doca;211400
Município ignorado - MA;210000
Município ignorado - MA;219999
Planície Litorânea;220191
Planície Litorânea;220200
Planície Litorânea;220208
Planície Litorânea;220253
Planície Litorânea;220265
Planície Litorânea;220270
Planície Litorânea;220272
Planície Litorânea;220465
Planície Litorânea;220570
Planície Litorânea;220669
Planície Litorânea;220770
Cocais;220120
Cocais;220150
Cocais;220196
Cocais;220217
Cocais;220342
Cocais;220370
Cocais;220540
Cocais;220545
Cocais;220557
Cocais;220580
Cocais;220585
Cocais;220610
Cocais;220635
Cocais;220667
Cocais;220680
Cocais;220790
Cocais;220830
Cocais;220840
Cocais;220850
Cocais;220987
Cocais;220997
Cocais;221005
Carnaubais;220105
Carnaubais;220177
Carnaubais;220194
Carnaubais;220202
Carnaubais;220205
Carnaubais;220220
Carnaubais;220240
Carnaubais;220260
Carnaubais;220271
Carnaubais;220527
Carnaubais;220551
Carnaubais;220675
Carnaubais;220695
Carnaubais;220990
Carnaubais;221040
Carnaubais;221065
Entre Rios;220010
Entre Rios;220020
Entre Rios;220030
Entre Rios;220040
Entre Rios;220050
Entre Rios;220060
Entre Rios;220140
Entre Rios;220160
Entre Rios;220273
Entre Rios;220325
Entre Rios;220330
Entre Rios;220460
Entre Rios;220525
Entre Rios;220550
Entre Rios;220554
Entre Rios;220555
Entre Rios;220558
Entre Rios;220620
Entre Rios;220630
Entre Rios;220640
Entre Rios;220672
Entre Rios;220710
Entre Rios;220750
Entre Rios;220775
Entre Rios;220779
Entre Rios;220880
Entre Rios;220945
Entre Rios;220980
Entre Rios;221050
Entre Rios;221100
Entre Rios;221110
Vale do Sambito;220090
Vale do Sambito;220117
Vale do Sambito;220350
Vale do Sambito;220400
Vale do Sambito;220470
Vale do Sambito;220559
Vale do Sambito;220690
Vale do Sambito;220810
Vale do Sambito;220860
Vale do Sambito;220915
Vale do Sambito;220960
Vale do Sambito;221038
Vale do Sambito;221130
Vale do Sambito;221140
Vale do Rio Guaribas;220005
Vale do Rio Guaribas;220025
Vale do Rio Guaribas;220027
Vale do Rio Guaribas;220095
Vale do Rio Guaribas;220157
Vale do Rio Guaribas;220173
Vale do Rio Guaribas;220180
Vale do Rio Guaribas;220209
Vale do Rio Guaribas;220213
Vale do Rio Guaribas;220255
Vale do Rio Guaribas;220327
Vale do Rio Guaribas;220340
Vale do Rio Guaribas;220415
Vale do Rio Guaribas;220420
Vale do Rio Guaribas;220430
Vale do Rio Guaribas;220435
Vale do Rio Guaribas;220480
Vale do Rio Guaribas;220500
Vale do Rio Guaribas;220515
Vale do Rio Guaribas;220520
Vale do Rio Guaribas;220595
Vale do Rio Guaribas;220605
Vale do Rio Guaribas;220650
Vale do Rio Guaribas;220720
Vale do Rio Guaribas;220755
Vale do Rio Guaribas;220777
Vale do Rio Guaribas;220780
Vale do Rio Guaribas;220800
Vale do Rio Guaribas;220820
Vale do Rio Guaribas;220865
Vale do Rio Guaribas;220910
Vale do Rio Guaribas;220935
Vale do Rio Guaribas;220940
Vale do Rio Guaribas;220985
Vale do Rio Guaribas;221020
Vale do Rio Guaribas;221030
Vale do Rio Guaribas;221037
Vale do Rio Guaribas;221070
Vale do Rio Guaribas;221093
Vale do Rio Guaribas;221150
Vale do Rio Guaribas;221160
Vale do Rio Guaribas;221170
Vale do Canindé;220155
Vale do Canindé;220207
Vale do Canindé;220210
Vale do Canindé;220277
Vale do Canindé;220280
Vale do Canindé;220385
Vale do Canindé;220490
Vale do Canindé;220700
Vale do Canindé;220937
Vale do Canindé;220950
Vale do Canindé;220965
Vale do Canindé;220995
Vale do Canindé;221080
Vale do Canindé;221097
Serra da Capivara;220070
Serra da Capivara;220192
Serra da Capivara;220211
Serra da Capivara;220245
Serra da Capivara;220250
Serra da Capivara;220285
Serra da Capivara;220335
Serra da Capivara;220345
Serra da Capivara;220375
Serra da Capivara;220455
Serra da Capivara;220535
Serra da Capivara;220553
Serra da Capivara;220556
Serra da Capivara;220955
Serra da Capivara;221000
Serra da Capivara;221035
Serra da Capivara;221060
Serra da Capivara;221135
Vale dos Rios Piauí e Ita;220100
Vale dos Rios Piauí e Ita;220170
Vale dos Rios Piauí e Ita;220198
Vale dos Rios Piauí e Ita;220225
Vale dos Rios Piauí e Ita;220230
Vale dos Rios Piauí e Ita;220380
Vale dos Rios Piauí e Ita;220390
Vale dos Rios Piauí e Ita;220410
Vale dos Rios Piauí e Ita;220450
Vale dos Rios Piauí e Ita;220510
Vale dos Rios Piauí e Ita;220530
Vale dos Rios Piauí e Ita;220560
Vale dos Rios Piauí e Ita;220590
Vale dos Rios Piauí e Ita;220600
Vale dos Rios Piauí e Ita;220670
Vale dos Rios Piauí e Ita;220730
Vale dos Rios Piauí e Ita;220735
Vale dos Rios Piauí e Ita;220785
Vale dos Rios Piauí e Ita;220793
Vale dos Rios Piauí e Ita;220795
Vale dos Rios Piauí e Ita;220855
Vale dos Rios Piauí e Ita;220887
Vale dos Rios Piauí e Ita;220900
Vale dos Rios Piauí e Ita;220970
Vale dos Rios Piauí e Ita;221010
Vale dos Rios Piauí e Ita;221039
Vale dos Rios Piauí e Ita;221090
Vale dos Rios Piauí e Ita;221095
Tabuleiros do Alto Parnaí;220080
Tabuleiros do Alto Parnaí;220115
Tabuleiros do Alto Parnaí;220890
Tabuleiros do Alto Parnaí;221063
Tabuleiros do Alto Parnaí;221120
Chapada das Mangabeiras;220045
Chapada das Mangabeiras;220110
Chapada das Mangabeiras;220130
Chapada das Mangabeiras;220190
Chapada das Mangabeiras;220275
Chapada das Mangabeiras;220290
Chapada das Mangabeiras;220300
Chapada das Mangabeiras;220310
Chapada das Mangabeiras;220320
Chapada das Mangabeiras;220323
Chapada das Mangabeiras;220360
Chapada das Mangabeiras;220440
Chapada das Mangabeiras;220552
Chapada das Mangabeiras;220660
Chapada das Mangabeiras;220665
Chapada das Mangabeiras;220740
Chapada das Mangabeiras;220760
Chapada das Mangabeiras;220870
Chapada das Mangabeiras;220885
Chapada das Mangabeiras;220920
Chapada das Mangabeiras;220930
Chapada das Mangabeiras;220975
Chapada das Mangabeiras;221062
Ignorado - PI;220000
Ignorado - PI;229999
Fortaleza;230100
Fortaleza;230428
Fortaleza;230440
Fortaleza;230625
Caucaia;230090
Caucaia;230370
Caucaia;230460
Caucaia;230630
Caucaia;231020
Caucaia;231025
Caucaia;231070
Caucaia;231240
Caucaia;231260
Caucaia;231335
Maracanaú;230015
Maracanaú;230195
Maracanaú;230495
Maracanaú;230765
Maracanaú;230770
Maracanaú;230970
Maracanaú;231010
Maracanaú;231160
Baturité;230120
Baturité;230140
Baturité;230210
Baturité;230290
Baturité;230510
Baturité;230650
Baturité;230910
Baturité;230980
Canindé;230240
Canindé;230280
Canindé;230300
Canindé;230660
Canindé;230763
Canindé;231040
Itapipoca;230075
Itapipoca;230640
Itapipoca;230837
Itapipoca;231350
Itapipoca;231355
Itapipoca;231375
Itapipoca;231380
Aracati;230110
Aracati;230445
Aracati;230535
Aracati;230620
Quixadá;230185
Quixadá;230393
Quixadá;230526
Quixadá;230533
Quixadá;230835
Quixadá;231050
Quixadá;231130
Quixadá;231140
Quixadá;231270
Quixadá;231300
Russas;230670
Russas;230700
Russas;230870
Russas;231000
Russas;231180
Limoeiro do Norte;230070
Limoeiro do Norte;230427
Limoeiro do Norte;230600
Limoeiro do Norte;230680
Limoeiro do Norte;230690
Limoeiro do Norte;230760
Limoeiro do Norte;231080
Limoeiro do Norte;231123
Limoeiro do Norte;231150
Limoeiro do Norte;231250
Limoeiro do Norte;231310
Sobral;230050
Sobral;230310
Sobral;230365
Sobral;230400
Sobral;230435
Sobral;230450
Sobral;230465
Sobral;230490
Sobral;230520
Sobral;230580
Sobral;230610
Sobral;230800
Sobral;230820
Sobral;230880
Sobral;230900
Sobral;230990
Sobral;231095
Sobral;231170
Sobral;231200
Sobral;231220
Sobral;231280
Sobral;231290
Sobral;231390
Sobral;231395
Acaraú;230020
Acaraú;230230
Acaraú;230425
Acaraú;230655
Acaraú;230725
Acaraú;230780
Acaraú;230890
Tianguá;230340
Tianguá;230423
Tianguá;230500
Tianguá;230530
Tianguá;231230
Tianguá;231340
Tianguá;231360
Tianguá;231410
Tauá;230040
Tauá;230150
Tauá;231030
Tauá;231330
Crateús;230125
Crateús;230410
Crateús;230560
Crateús;230565
Crateús;230590
Crateús;230860
Crateús;230930
Crateús;230940
Crateús;231100
Crateús;231126
Crateús;231320
Camocim;230205
Camocim;230260
Camocim;230390
Camocim;230470
Camocim;230790
Icó;230180
Icó;230380
Icó;230540
Icó;230570
Icó;230750
Icó;230950
Icó;231370
Iguatu;230030
Iguatu;230330
Iguatu;230360
Iguatu;230426
Iguatu;230550
Iguatu;230740
Iguatu;230850
Iguatu;231090
Iguatu;231135
Iguatu;231190
Brejo Santo;230010
Brejo Santo;230170
Brejo Santo;230200
Brejo Santo;230250
Brejo Santo;230720
Brejo Santo;230810
Brejo Santo;230830
Brejo Santo;231060
Brejo Santo;231110
Crato;230060
Crato;230080
Crato;230130
Crato;230160
Crato;230270
Crato;230420
Crato;230430
Crato;230920
Crato;231120
Crato;231195
Crato;231210
Crato;231325
Crato;231400
Juazeiro do Norte;230190
Juazeiro do Norte;230320
Juazeiro do Norte;230480
Juazeiro do Norte;230710
Juazeiro do Norte;230730
Juazeiro do Norte;230840
Cascavel;230220
Cascavel;230350
Cascavel;230395
Cascavel;230523
Cascavel;230945
Cascavel;230960
Cascavel;231085
Município ignorado - CE;230000
Município ignorado - CE;239999
Município ignorado - RN;240000
Município ignorado - RN;249999
I ETAM;240120
I ETAM;240140
I ETAM;240180
I ETAM;240220
I ETAM;240350
I ETAM;240420
I ETAM;240615
I ETAM;240620
I ETAM;240630
I ETAM;240660
I ETAM;240770
I ETAM;240780
I ETAM;240790
I ETAM;240820
I ETAM;240830
I ETAM;240910
I ETAM;240920
I ETAM;240980
I ETAM;241150
I ETAM;241220
I ETAM;241320
I ETAM;241330
I ETAM;241350
I ETAM;241420
I ETAM;241470
I ETAM;241480
I ETAM;241500
II ETAM;240020
II ETAM;240070
II ETAM;240080
II ETAM;240100
II ETAM;240110
II ETAM;240130
II ETAM;240145
II ETAM;240230
II ETAM;240250
II ETAM;240370
II ETAM;240375
II ETAM;240430
II ETAM;240440
II ETAM;240470
II ETAM;240485
II ETAM;240520
II ETAM;240760
II ETAM;240800
II ETAM;240870
II ETAM;240990
II ETAM;241025
II ETAM;241105
II ETAM;241280
II ETAM;241335
II ETAM;241445
II ETAM;241460
III ETAM;240030
III ETAM;240160
III ETAM;240185
III ETAM;240190
III ETAM;240410
III ETAM;240450
III ETAM;240460
III ETAM;240510
III ETAM;240550
III ETAM;240580
III ETAM;240670
III ETAM;240720
III ETAM;240750
III ETAM;240880
III ETAM;240895
III ETAM;240950
III ETAM;240960
III ETAM;240970
III ETAM;241010
III ETAM;241040
III ETAM;241090
III ETAM;241160
III ETAM;241255
III ETAM;241390
III ETAM;241440
IV ETAM;240010
IV ETAM;240165
IV ETAM;240200
IV ETAM;240240
IV ETAM;240270
IV ETAM;240300
IV ETAM;240310
IV ETAM;240340
IV ETAM;240380
IV ETAM;240480
IV ETAM;240560
IV ETAM;240570
IV ETAM;240610
IV ETAM;240650
IV ETAM;240850
IV ETAM;240890
IV ETAM;241140
IV ETAM;241142
IV ETAM;241180
IV ETAM;241210
IV ETAM;241240
IV ETAM;241300
IV ETAM;241340
IV ETAM;241415
IV ETAM;241430
V ETAM;240150
V ETAM;240170
V ETAM;240210
V ETAM;240280
V ETAM;240500
V ETAM;240530
V ETAM;240540
V ETAM;240640
V ETAM;240680
V ETAM;240933
V ETAM;241030
V ETAM;241110
V ETAM;241120
V ETAM;241170
V ETAM;241230
V ETAM;241260
V ETAM;241270
V ETAM;241290
V ETAM;241310
V ETAM;241370
V ETAM;241400
VI ETAM;240040
VI ETAM;240050
VI ETAM;240060
VI ETAM;240090
VI ETAM;240290
VI ETAM;240320
VI ETAM;240330
VI ETAM;240390
VI ETAM;240400
VI ETAM;240490
VI ETAM;240590
VI ETAM;240600
VI ETAM;240690
VI ETAM;240700
VI ETAM;240725
VI ETAM;240730
VI ETAM;240740
VI ETAM;240840
VI ETAM;240860
VI ETAM;240930
VI ETAM;240940
VI ETAM;241000
VI ETAM;241020
VI ETAM;241050
VI ETAM;241060
VI ETAM;241070
VI ETAM;241080
VI ETAM;241100
VI ETAM;241190
VI ETAM;241250
VI ETAM;241355
VI ETAM;241360
VI ETAM;241380
VI ETAM;241410
VI ETAM;241450
VI ETAM;241475
VI ETAM;241490
Grande Natal;240260
Grande Natal;240325
Grande Natal;240360
Grande Natal;240710
Grande Natal;240810
Grande Natal;241200
I NRS;250060
I NRS;250140
I NRS;250180
I NRS;250300
I NRS;250320
I NRS;250403
I NRS;250460
I NRS;250490
I NRS;250523
I NRS;250527
I NRS;250710
I NRS;250730
I NRS;250750
I NRS;257507
I NRS;250860
I NRS;250890
I NRS;250905
I NRS;250910
I NRS;250930
I NRS;251190
I NRS;251272
I NRS;251276
I NRS;251290
I NRS;251370
I NRS;251530
I NRS;251597
II NRS;250050
II NRS;250502
II NRS;250080
II NRS;250100
II NRS;250150
II NRS;250190
II NRS;250270
II NRS;250350
II NRS;250360
II NRS;250415
II NRS;250520
II NRS;250570
II NRS;250580
II NRS;250630
II NRS;250820
II NRS;250855
II NRS;250980
II NRS;251160
II NRS;251170
II NRS;251180
II NRS;251274
II NRS;251560
II NRS;251590
II NRS;251593
II NRS;251600
II NRS;251640
III NRS;250030
III NRS;250040
III NRS;250053
III NRS;250057
III NRS;250090
III NRS;250908
III NRS;250110
III NRS;250120
III NRS;250130
III NRS;250135
III NRS;250157
III NRS;250170
III NRS;250215
III NRS;250250
III NRS;250310
III NRS;250400
III NRS;254009
III NRS;250435
III NRS;250600
III NRS;250610
III NRS;250625
III NRS;250650
III NRS;250770
III NRS;250830
III NRS;250850
III NRS;250920
